id,phones,label,intent,text,data-type,file
808,"['ɪ', 'n', 'dʲ', 'iː', 'lʲ', 'f', 'a', 'ð', 'o', 'ð', 'a', 'zʲ', 'a', 'l', 'ʀ', 'e', 'lʲ', 'ɪ', 'ɕ']",5,SwitchLightOn,Could you turn the lights on please,smart-lights-en-far,225.wav
809,"['p', 'ɛ', 'p', 'ɔ', 'a', 'ð', 'ə', 'l', 'a', 'ə', 'm', 'ɛ']",4,SwitchLightOff,Cut off power to the garden lights.,smart-lights-en-far,226.wav
810,"['s', 'ɒ', 'tʂ', 'uə', 'b̞', 'a', 'iː', 'uə', 'm', 'uə']",4,SwitchLightOff,Cut the waiting room lights.,smart-lights-en-far,227.wav
811,"['d', 'a', 'n', 'ʊ', 'ɪ', 'a']",4,SwitchLightOff,Darken the waiting room,smart-lights-en-far,228.wav
812,"['ɪ', 'v', 'ɨ', 'b̞', 'a', 'ɪ', 'a', 'ɳ', 'ɛ']",0,DecreaseBrightness,Decrease brightness,smart-lights-en-far,229.wav
813,"['t͡ʃʲ', 'ʌ', 'f', 'uə', 'a', 'd', 'ə', 'ð', 'ɪ', 'ɛ', 's', 'ɔ']",4,SwitchLightOff,Adjust the lights to the off setting.,smart-lights-en-far,23.wav
814,"['ɪ', 'k', 'uə', 'lʲ', 'ɪ', 'ɕ', 'p', 'uə', 'a', 'ɪ', 'm', 'ɪ', 's', 'ɪ', 'm', 'a', 'ð', 'ə', 'ɡ', 'uə']",0,DecreaseBrightness,Decrease brightness in bedroom,smart-lights-en-far,230.wav
815,"['ɪ', 'k', 'y', 'ʃ', 'a', 'x', 'ɪ', 'n', 'v', 'a', 'ə', 'm', 'a', 'd', 'œ']",0,DecreaseBrightness,Decrease brightness in boardroom by one third.,smart-lights-en-far,231.wav
816,"['d', 'ɪ', 'k', 'ʏ', 'ts', 'w', 'a', 'ɪ', 'ɾ', 'ɪ', 'ʁ', 'uə', 'lʲ', 'ɪ', 'zʲ']",0,DecreaseBrightness,Decrease brightness please,smart-lights-en-far,232.wav
817,"['ɾʲ', 'ɪ', 'ts', 'u', 'lʲ', 'ɪ', 't', 'l', 'a', 'ɪ', 'x', 'v', 'uə', 'a', 'ɪ', 't', 'ɛ', 'n', 'd', 'ə', 'n', 'tʂ', 'ɻ̩', 't͡ʃ', 'a', 'ɾ', 'a', 'ʊ', 'f']",0,DecreaseBrightness,Decrease light brightness in kitchen,smart-lights-en-far,233.wav
818,"['ɪ', 'ʒ', 'ɥ', 'i', 'z', 'ə', 'a', 'ɾ', 'l', 'a', 'n', 'ʌ', 'ʂ', 'ɔ', 'ɪ', 'zʲ']",0,DecreaseBrightness,Decrease light brightness please,smart-lights-en-far,234.wav
819,"['k', 'ɨ', 'l', 'ʃ', 'uə', 'uː', 'a', 'ɴ', 'ts', 'ɪ', 'n', 'ɪ', 'a']",0,DecreaseBrightness,Decrease lights in house.,smart-lights-en-far,235.wav
820,"['tʂ', 'ə', 'x', 'uə', 'ɪ', 'x', 'ts', 'a', 'p', 'a', 'ɾ', 'n', 'ɪ', 'zʲ']",0,DecreaseBrightness,Decrease the brightness,smart-lights-en-far,236.wav
821,"['k̟ʲ', 'ɪ', 's', 'ɻ̩', 'lʲ', 'iː', 'ts', 'ɔ', 'p', 'ɒ', 'ɾ', 'ɪ', 'n', 'zʲ', 'a', 'ð', 'ɔ', 'a', 'ɔ', 'n']",0,DecreaseBrightness,Decrease the brightness of the bulbs.,smart-lights-en-far,237.wav
822,"['iː', 'x', 'ʊ', 'ɪ', 'ɕ', 'e', 'm', 'o', 'e', 'ð', 'ɪ', 'ʐ', 'ə', 'r', 'ɔ', 'a', 'ɴ', 'tɕʰ', 'i', 'mʲ', 'iː', 'ɕː', 'e']",0,DecreaseBrightness,Decrease the brightness of the lights in shed. ,smart-lights-en-far,239.wav
823,"['a', 'l̪', 't͡ʃʲ', 'a', 'ʁ', 't', 'ə', 'ð', 'ə', 'ð', 'ɪ', 'n', 'uː', 'v', 'a', 'ɪ', 'ɛ', 'n', 'ə', 'n', 'ɔ', 'b̞', 'a', 'ɾ', 'ɔ', 'ʁ', 'dʲ', 'ʏ', 's']",2,SetLightBrightness,Adjust the living room brightness to level two,smart-lights-en-far,24.wav
824,"['ɪ', 'd', 'ɪ', 'ð', 'ts', 'a', 'x', 'n', 'ə', 'f', 'ʀ', 'i']",0,DecreaseBrightness,Decrease the brightness please.,smart-lights-en-far,240.wav
825,"['d', 'i', 'f', 'y', 's̪', 'j', 'ə', 'n', 's', 'æ', 'n', 's', 'e', 'lʲ', 'ɪ', 'o', 'ð', 'o', 'b̞', 'ɪ']",0,DecreaseBrightness,Decrease the intensity of the lights,smart-lights-en-far,241.wav
826,"['ɪ', 'x', 'ɾʲ', 'ɪ', 'h', 'a', 't', 'ɪ', 'ɾʲ', 'ɪ', 'ə', 'ɾ', 'ʁ', 'a', 'ɪ', 'ə', 'mʲ', 'ə', 'v̞ʲ', 'ɪ', 't', 'ɛ', 'ð', 'a', 'n', 'ə']",0,DecreaseBrightness,Decrease the intensity of the lights in the kids bedroom,smart-lights-en-far,242.wav
827,"['tɕ', 'ʊ', 'k', 'lʲ', 'f', 'i', 'ɪ', 'n', 'l', 'a', 'n', 't', 'ʁ', 'j', 'ə', 'ʁ', 'pʲ', 'ɪ', 'ə', 'ʂ', 'ɻ̩', 'l', 'ŋ', 'ə']",0,DecreaseBrightness,Decrease the intensity of the pantry lighting,smart-lights-en-far,243.wav
828,"['tɕ', 'iː', 'f', 'ʀ', 'uː', 's̪', 't', 'ɔ', 'm', 'ɒ', 'i', 'b̞', 'w', 'ɔ', 'ɪ', 'm', 'ɔ̃', 'ɕ', 'ə', 'n', 'ə', 'ɕ', 'i', 'ð', 'o', 'b̞']",0,DecreaseBrightness,Decrease the light brightness in the cubicle,smart-lights-en-far,244.wav
829,"['d', 'iː', 'f', 'uː', 'sː', 'ʌ', 'ð', 'a', 'ɪ', 'i', 'ɪ', 'n', 'ɕ', 'ɛ', 'n', 'ʐ', 'e', 'l', 'e', 'l', 'a', 'ɾ']",0,DecreaseBrightness,Decrease the light intensity,smart-lights-en-far,245.wav
830,"['d', 'ɪ', 'ə', 'f', 'ʀ', 'ʏ', 'sː', 'ɹ̩', 'ə', 'w', 'a', 'ɪ', 'n', 'ts', 'a', 'n', 'tɕʰ', 'lʲ', 'e', 'n', 'ə', 'ð', 'ɪ', 't', 'a', 'n', 'ʃ', 'ʊ', 's']",0,DecreaseBrightness,Decrease the light intensity in the entrance,smart-lights-en-far,246.wav
831,"['d', 'ɪ', 'f', 'lʲ', 'ʏ', 's', 'd', 'ɪ', 'ə', 'w', 'ɔ', 's', 'ə', 'n', 'h', 'ɛ', 'ə', 'n', 't', 'ɾ', 'e', 'ə', 'n', 'ð', 'ə', 'l', 'ʂ', 'ɛ', 's', 'ə', 'n', 'dʲ', 'e', 'b̞', 'ə']",4,SwitchLightOff,Decrease the light intensity in the entrance to zero,smart-lights-en-far,247.wav
832,"['ð', 'ɪ', 'k', 'ʏ', 'm', 'ɪ', 's', 't', 'o', 'n', 'a', 'e', 'n', 'f', 'ɛ', 's', 'ə', 'ɪ', 'n', 'a', 'm', 'j', 'a', 'ɪ', 'ʃ']",0,DecreaseBrightness,Decrease the light intensity in the office,smart-lights-en-far,248.wav
833,"['tʂ', 'ʏ', 'f', 'ʁ', 'i', 'sː', 'a', 'ð', 'a', 'ɪ', 'ɛ', 'z', 'ə', 'n', 'f', 'ɛ', 's', 'l', 'i', 'ɪ', 'n', 'ə', 'ɾ', 'a', 'ɕ', 'i', 'ɡ', 'e', 'ʁ', 'ə', 's̪', 'ɻ̩', 'ɪ', 'ɔ', 'l', 'ɑ']",4,SwitchLightOff,Decrease the light intensity in the vestibule to zero,smart-lights-en-far,249.wav
834,"['a', 'd͡ʒ', 'a', 'ʐ', 't', 'a', 'ɾ', 'f', 'e', 't', 'w', 'a', 'ɪ', 'x', 'tʲ', 'ə', 'k', 'ʊ', 't']",3,SetLightColor,Adjust the pantry light to blue,smart-lights-en-far,25.wav
835,"['d', 'iː', 'f', 'e', 's̪', 'ʌ', 'l̪', 'a', 'ɪ', 's', 'lʲ', 'ɪ', 'x', 'ɹ̩', 'z', 'ɪ', 'ɔ', 'ɾ', 'ə']",4,SwitchLightOff,Decrease the light intensity to zero,smart-lights-en-far,250.wav
836,"['k̟ʲ', 'ɪ', 'k', 'ɪ', 'ʃ', 'ə', 'w', 'ɛ', 'ɡ', 'ə', 'm', 'ɪ']",0,DecreaseBrightness,Decrease the lighting in the laundry room,smart-lights-en-far,251.wav
837,"['d', 'ɪ', 'f', 'lʲ', 'i', 'a', 'l̪', 'a', 'ɪ', 'ə', 'ɪ', 'n', 'ts', 'ɔ', 'l', 'z', 'n', 'a', 'ts', 'ɹ̩', 'ɾ', 'a', 'ɪ']",0,DecreaseBrightness,Decrease the lighting so it's not so bright,smart-lights-en-far,252.wav
838,"['d', 'ɪ', 'kʰ', 'ʀ', 'e', 's̪', 'o', 'a', 'ɒ', 'ɪ', 's̪', 'ə', 'n', 'tʰ', 'æ', 't', 'uə', 'ð', 'e', 'ɪ', 'l', 'm', 'a', 'ð', 'ə', 'ʐ', 'ɪ', 'a', 'ɡ', 'ə', 'ɪ', 'o', 'ʁ', 'ə']",0,DecreaseBrightness,Decrease the lights intensity  in my bedroom balcony,smart-lights-en-far,253.wav
839,"['ɪ', 'w', 'a', 'ɪ', 's', 'ʁ', 'w', 'uː']",0,DecreaseBrightness,Dim lights please,smart-lights-en-far,254.wav
840,"['tɕ', 'ə', 'm', 'w', 'a', 's', 'ɪ', 'ɾ', 'ɪ']",0,DecreaseBrightness,Dim lights please.,smart-lights-en-far,255.wav
841,"['pʲ', 'e', 'ə', 'l', 'ɪ', 'x', 'ə', 'ɪ', 'tʂ']",0,DecreaseBrightness,Dim the kids room,smart-lights-en-far,256.wav
842,"['d', 'ə', 'n', 'ə', 'a', 'ɪ', 'ə', 'm', 'ɪ', 'x', 'ə', 'ð', 'a', 'l', 'lʲ', 'ɔ', 'ð']",0,DecreaseBrightness,Dim the light in the kids bedroom,smart-lights-en-far,257.wav
843,"['t̪ʰ', 'ə', 'v', 'ʊ', 'a', 'ɪ', 'ɾ', 'e', 'i', 'x', 'y', 'n', 'f', 'w', 'e', 'ð', 'ɪ', 'a', 'ð', 'ʊ', 'e', 'lʲ', 'ɪ', 'ɡ', 'a']",4,SwitchLightOff,Dim the lighting completely in the waiting room,smart-lights-en-far,258.wav
844,"['tʲ', 'ə', 'ɒ', 'ɪ']",0,DecreaseBrightness,Dim the lights,smart-lights-en-far,259.wav
845,"['a', 'ʊ', 'tʂ', 'ə', 's', 'ə', 'p', 'a', 'k', 'i', 'l', 'a', 'ɪ', 'k', 'ɪ', 'ŋ', 'k', 'u', 'lʲ', 'e', 'ð', 'ə', 't', 'u', 'dʲ', 'ɪ', 'ə', 'n', 'a', 'n']",2,SetLightBrightness,Adjust the pantry lighting to level thirty nine,smart-lights-en-far,26.wav
846,"['ɾʲ', 'e', 'n', 'o', 'ɛ', 'ɪ', 'f', 'uə', 'ʊ', 'ð', 'e', 'ə', 'n', 'o', 'ð', 'o', 'v', 'e', 'ə', 'ɪ', 't̪', 'a', 'uə']",4,SwitchLightOff,Dim the lights completely in the living room,smart-lights-en-far,260.wav
847,"['ə', 'a', 'ə', 'f', 'ɔ', 'ʁ', 'l', 'ə', 'ɪ', 'ɛ', 'k̟ʲ', 'ɪ']",0,DecreaseBrightness,Dim the lights for me,smart-lights-en-far,261.wav
848,"['tʲ', 'iː', 's', 't', 'o', 'v', 'a', 'ɪ', 't', 'ɹ̩', 'ɛ', 'k', 'ɔ']",0,DecreaseBrightness,Dim the lights in the backyard.,smart-lights-en-far,262.wav
849,"['t͡ɕ', 'ə', 'ð', 'o', 'ɪ', 's̪', 'ɻ̩', 'l', 'a', 'm', 'ə', 'tʲ']",0,DecreaseBrightness,Dim the lights in the bathroom,smart-lights-en-far,263.wav
850,"['ə', 'n', 't', 'o', 'ɒ', 'ɪ', 'd', 'ə', 'b̞', 'a']",0,DecreaseBrightness,Dim the lights in the garage.,smart-lights-en-far,264.wav
851,"['ts', 'ə', 'v', 'ɔ', 'ʁ', 'ɛ', 'ɪ', 'm', 'a', 'ð', 'ә', 'ɾ', 'ɪ']",0,DecreaseBrightness,Dim the lights in the living room,smart-lights-en-far,265.wav
852,"['d', 'ə', 'ð', 'ɔ', 'm', 'a', 'ɪ', 't', 'f', 'uə', 'ɪ', 's']",0,DecreaseBrightness,Dim the lights please,smart-lights-en-far,266.wav
853,"['k', 'l', 'ɛ', 'n', 'ɔ', 'ʁ', 'ɒ', 'ʏ', 'ɡ', 'e', 'ɾʲ', 'ɪ', 'ts', 'ɪ', 'ts', 'ə', 'f']",0,DecreaseBrightness,Dim the lights please.,smart-lights-en-far,267.wav
854,"['pʲ', 'ɪ', 'm', 'uə', 'a', 'ð', 'ʌ', 'ɾ', 's', 'i', 'ɪ']",0,DecreaseBrightness,Dim the lights.,smart-lights-en-far,268.wav
855,"['tɕ', 'ə', 'tɕ', 'iː', 'ɪ', 'ɔ', 'a', 'ð', 'ɛ', 'ɪ']",0,DecreaseBrightness,Dim the studio lighting,smart-lights-en-far,269.wav
856,"['ɛ', 'tʲ', 'ɛ', 'ɾ', 'k', 'ɔ', 't', 'ʁ', 'w', 'ɔ', 'l', 'ʀ', 'a', 'ɪ', 'k', 'iː', 'ð', 'ɪ', 't͡ʃʲ', 'ʏ', 'f', 'ɛ', 'n']",2,SetLightBrightness,Adjust the toilet lighting to the two setting,smart-lights-en-far,27.wav
857,"['ɔ̃', 'iː', 's̪', 'ɛ', 'ɒ', 'n', 'ɔ', 'ɡ', 'l', 'ɪ', 'ɕ', 'a', 'ɾ']",5,SwitchLightOn,Do me a favor and turn the lights on,smart-lights-en-far,270.wav
858,"['ɪ', 't͡ʃʲ', 'a', 'l', 'a', 'm', 'ɤ̆', 'ɾ', 'ɪ', 'x', 'ə', 'm', 'ɔ', 'l', 'ɪ', 'tʲ', 'i', 'n', 'e']",5,SwitchLightOn,Do turn on my bed room lights now,smart-lights-en-far,271.wav
859,"['d', 'ɔ', 'ʁ', 'ts', 'ɪ', 'v̞ʲ', 'ɪ', 'm', 'ɔ̃', 't͡ʃʲ', 'ə', 'lː', 'a', 'ʁ', 'f', 'uː', 'ʁ', 'a', 'ð', 's̪', 'ə', 'm', 'ɪ', 'dʲ', 'ʏ', 'b̞', 'ɪ', 'ʁ', 'a', 'n', 'ә', 'x']",4,SwitchLightOff,Don't forget to turn off the lights in the studio,smart-lights-en-far,272.wav
860,"['a', 'l̪', 'ts', 'ə', 'n', 'ʂ', 'ɛ', 'v', 'a', 'ɾ', 'ə', 'f', 'uː', 'ʐ', 'a', 'ɪ', 'ə', 'ɪ', 'n', 'k', 'ə', 'ɪ', 's', 't', 'ɛ']",4,SwitchLightOff,Eliminate the entrance lights from shining,smart-lights-en-far,273.wav
861,"['t', 'a', 'ð', 'ʌ', 'm', 'mʲ', 'ɪ', 'n', 'o', 'm', 'a', 'ɪ', 'ɾ', 'ɛ', 'm', 'ʊ', 'x']",4,SwitchLightOff,Eliminate the lighting,smart-lights-en-far,274.wav
862,"['a', 'ð', 'a', 'l', 's', 'uː', 'm', 'ʃ', 'a', 'ɪ', 'n', 'ɪ', 'ɡ', 'ə', 'ɡ', 'e', 'm', 'y', 'ɔ', 't']",4,SwitchLightOff,End the lights from shining in the cubicle,smart-lights-en-far,275.wav
863,"['ɪ', 'n', 'tɕʰ', 'uː', 'ð', 'h', 'a', 'ɪ', 't', 'ɹ̩', 'ʁ', 'a', 'ʃ', 'ə', 'n', 'ɔ', 'b̞', 'ɪ', 'x', 'ɾ', 'a', 't']",4,SwitchLightOff,Ensure the lights are off in the waiting room,smart-lights-en-far,276.wav
864,"['t', 'ɔ', 'ð', 'ə', 'v', 'ɔ', 'l', 'sː', 'ɔ', 'ɾ', 'ɹ̩', 's', 'ɔ', 'l', 'a', 's', 'a', 'k', 'a', 'n', 'd', 'ə', 'ɛ', 'lʲ', 'ə', 'n', 'a', 'ɔ', 'ʁ', 'ʃ', 't']",1,IncreaseBrightness,Find the bulbs for the cellar and turn them up,smart-lights-en-far,277.wav
865,"['pʲ', 'e', 'b̞', 'iː', 'm', 'uə', 'a', 'b̞', 'a', 'ɪ']",1,IncreaseBrightness,Get me more light,smart-lights-en-far,278.wav
866,"['a', 'ɡ̤', 'ə', 'ð', 'mʲ', 'iː', 's', 'a', 'ɾ', 'ʊ', 'ɒ', 'ɪ', 'd', 'iː', 'ð', 'a', 'ɡ', 'ɪ', 's', 'tʲ', 'j', 'ʁ', 'ʀ', 'ɪ', 'x']",5,SwitchLightOn,Get me some lights in the kitchen,smart-lights-en-far,279.wav
867,"['ts', 'ɛ', 'd', 'ɑ', 'f', 'ɔ', 'ʁ', 'lʲ', 'ɪ', 'tʰ', 'j', 'a', 'ɪ', 's', 'd', 'ɻ̩', 'k', 'ɔ̃', 'k̟ʲ', 'ɪ', 'tʂ', 'ɯ']",2,SetLightBrightness,Adjust the toilets lights to twenty two.,smart-lights-en-far,28.wav
868,"['d', 'ð', 'ɔ', 'ʁ', 'a', 'ɪ', 's', 'ə', 'n', 'a', 'ʁ', 'ɡ', 'a', 'ʁ', 'ɪ', 'ts', 'ɪ']",4,SwitchLightOff,Get rid of the lights in the bathroom,smart-lights-en-far,280.wav
869,"['ɡ', 'ɛ', 't', 'd', 'u', 'ts', 'ɪ', 'x', 'a', 'ʊ', 'ð', 'ə', 'm', 'a', 'ɪ', 'n', 'ə', 'n', 'ʁ', 'ɑ', 'n', 'x']",5,SwitchLightOn,Get the cellar lights on,smart-lights-en-far,281.wav
870,"['pʲ', 'ɪ', 'ð', 'ә', 'm', 'a', 'd͡ʒ', 'ɪ', 'm', 'ʌ', 'm', 'a', 'l', 's', 'ɒ', 'ʁ', 'ɪ', 'ɕ', 'ɔ̃', 'ɡ', 'ʒ', 'i', 'ʒ']",2,SetLightBrightness,Get the laundry room lights up to twenty two,smart-lights-en-far,282.wav
871,"['k', 'ɛ', 'ts', 'uə', 'ɒ', 't', 'ɒ', 'v', 'u', 'm', 'iː', 'ʁ', 'ɪ']",5,SwitchLightOn,Get the lights on,smart-lights-en-far,283.wav
872,"['pʲ', 'ə', 'n', 't', 'o', 'a', 'ɪ', 's', 'ɑ', 'ʁ', 'n', 'k͡p̚', 'e', 'h', 'ɪ', 'ə', 'n', 'ɪ', 'ɾʲ', 'ɛ', 't']",5,SwitchLightOn,Get the lights on please,smart-lights-en-far,284.wav
873,"['k', 'ɛ', 't', 'ɹ̩', 'ð', 'ə', 'v̞ʲ', 'ɪ', 'n', 'ə', 'm', 'a', 'ð', 'ə', 'a', 'e', 'ɾʲ', 'n', 'ɪ', 'x', 't']",5,SwitchLightOn,Get the living room lights on please,smart-lights-en-far,285.wav
874,"['dʲ', 'iː', 'z', 'ə', 'm', 'a', 'ɾ', 'a', 'f', 'ɒ', 'ɪ', 'x', 'ɪ', 'l']",1,IncreaseBrightness,Get the room brighter please. ,smart-lights-en-far,286.wav
875,"['k̟ʲ', 'ə', 'lʲ', 'ɪ', 'b̞', 'a', 'v', 'a', 'ɪ', 'lʲ', 'ɾ']",1,IncreaseBrightness,Give me more light in here,smart-lights-en-far,287.wav
876,"['ɪ', 'm', 'i', 'v', 'o', 'ɪ', 'ɕ', 'ɪ', 'a', 'ɾ', 'ə', 'ʐ', 'ɔ']",1,IncreaseBrightness,Give me more light in the bathroom,smart-lights-en-far,288.wav
877,"['ɪ', 'ʁ', 'ə', 'n', 'ɪ', 'x', 'l', 'a', 'x']",3,SetLightColor,Give me pink lights.,smart-lights-en-far,289.wav
878,"['a', 'tɕ', 'e', 't', 'ɛ', 't', 'uə', 'a', 'lʲ', 'ɪ', 'l', 'a', 'ɪ', 's', 'u', 'w', 'a', 'ɴ', 'dʲ', 'iː']",2,SetLightBrightness,Adjust the toilets lights to twenty.,smart-lights-en-far,29.wav
879,"['b', 'ɪ', 't͡ʃʲ', 'ɔ', 'd', 'a', 'm', 'a', 'b̞', 'ɪ', 'iː', 'a', 't', 'e']",3,SetLightColor,Go ahead and turn the large meeting room light to pink,smart-lights-en-far,290.wav
880,"['d', 'ɪ', 'zʲ', 'a', 'n', 'ɔ', 'a', 'n', 'v', 'e', 'ɾ', 'ə', 'm', 'a', 'ɪ', 'ð', 'ə', 'ts', 'a', 'ɪ']",1,IncreaseBrightness,Go ahead and turn the laundry room lights up brighter,smart-lights-en-far,291.wav
881,"['d', 'o', 'ʂ', 'ə', 'ɪ', 'l', 'ʌ', 'nː', 'o', 'a', 'ɪ', 'ə', 'ʌ', 'ʁ', 'ɪ']",5,SwitchLightOn,Go straight and turn on the lights,smart-lights-en-far,292.wav
882,"['ts', 'o', 'ɡ', 'ɔ', 'ts', 'uə', 'i', 'iː', 'ɕ', 'ɛ', 'ɒ', 'p', 'ɔ', 'b̞', 'a', 'ɾ']",4,SwitchLightOff,"Google, please shut off all lights",smart-lights-en-far,293.wav
883,"['k', 'ʏ', 'ɔ', 't', 'a', 'ɪ']",4,SwitchLightOff,"Google, shut off lights",smart-lights-en-far,294.wav
884,"['a', 'v̞ʲ', 'i', 'd͡ʒ', 'ə', 'n', 'm', 'a', 'ɾ', 'ɔ', 'ʀ', 'a', 'n']",0,DecreaseBrightness,Have the kitchen lights at lower brightness,smart-lights-en-far,295.wav
885,"['ɪ', 'a', 'ð', 'ɔ', 'a', 'ɪ', 'n', 'a', 'b̞', 'o', 't', 'ɪ', 'ʀ']",3,SetLightColor,Have the lights colored blue,smart-lights-en-far,296.wav
886,"['d', 'p', 'a', 'z', 'ə', 'n', 'w', 'a', 'ɪ', 'ʃ', 'ə', 'ʁ']",3,SetLightColor,Have the lights turn blue,smart-lights-en-far,297.wav
887,"['ɛ', 'n', 'ɪ', 'tɕ', 'ɪ', 's', 'ʌ', 'p', 'a', 'l', 'a', 'b̞', 'lʲ', 'uː', 'n', 'o']",3,SetLightColor,Help me change the color blue,smart-lights-en-far,298.wav
888,"['ts', 'a', 'ɪ', 's', 'n', 'ɪ', 'd', 'ɪ', 'ə', 'ʁ', 'uː', 't', 'ə', 'ʀ', 'a', 'ɪ', 's', 'ə', 'n', 'd', 'ɛ', 's', 'ɪ', 'n', 'ə', 'd', 'ɛ', 'k', 'ə']",0,DecreaseBrightness,Help me decrease the brighenss in backyard,smart-lights-en-far,299.wav
889,"['a', 'd', 'ɪ', 'v̞ʲ', 'ɪ', 'n', 'b̞', 'a', 'ɾ', 'a', 's']",5,SwitchLightOn,Activate lights.,smart-lights-en-far,3.wav
890,"['ɔ', 'ʏ', 't', 'ɑ', 'f', 'iː', 'l', 't͡ʃ', 'a', 'm', 'a', 'ɪ', 'ɛ', 'n', 'ə', 'n', 'ɪ', 'b', 'a', 'ð']",4,SwitchLightOff,"Alexa, please turn off lights in backyard",smart-lights-en-far,30.wav
891,"['ɔ', 'ʁ', 'i', 'tʲ', 'ə', 'ʌ', 'n', 'd', 'o', 'ɒ', 'ɪ', 'k', 'ə', 'ɛ', 't', 'ɪ']",0,DecreaseBrightness,Help me dim the light in the pantry,smart-lights-en-far,300.wav
892,"['ɒ', 'b̞', 'iː', 'dʲ', 'ɪ', 'ə', 'b̞', 'a', 'o', 'zʲ']",0,DecreaseBrightness,Help me dim the lights,smart-lights-en-far,301.wav
893,"['ɒ', 'v', 'iː', 'dʲ', 'ɪ', 'ŋ̟', 'm', 'uː', 'ɛ', 's', 'ɔ', 'lʲ', 'ɪ']",0,DecreaseBrightness,Help me dim the lights please.,smart-lights-en-far,302.wav
894,"['ʁ', 'a', 'm', 'ə', 'l', 'ɪ', 'tʲ', 'ə', 'ɪ', 'n', 'ts', 'ɔ', 'n', 'ð', 'ɛ', 'ʁ', 'a', 'ɪ', 's', 'pʲ', 'i', 'z', 'v', 'a', 's', 'ʂ', 'ɔ', 'n', 'ɔ', 'a', 'l']",0,DecreaseBrightness,Help me make it so the light is not so bright,smart-lights-en-far,303.wav
895,"['ɛ', 'lʲ', 'ɪ', 'ð', 'iː', 'ð', 'ə', 'n', 'a', 'ɾ', 'a', 'b̞', 'a', 'ɾ', 'm', 'ɪ', 'n', 'tʂ', 'i', 'ɪ']",3,SetLightColor,Help me make the entire appartment red,smart-lights-en-far,304.wav
896,"['h', 'ɒ', 'ʁ', 'm', 'ɪ', 'v', 'ɪ', 't', 'ə', 'h', 'ɔ', 'h', 'a', 'ʊ', 's', 'ɡ', 'i', 's']",3,SetLightColor,Help me make the entire house pink,smart-lights-en-far,305.wav
897,"['t', 'a', 'x', 'iː', 'm', 'e', 'i', 't', 'uə', 'w', 'a', 'r', 's', 'uə', 'a', 'ɾ']",1,IncreaseBrightness,Help me make the light brighter,smart-lights-en-far,306.wav
898,"['a', 'ɨ', 'mʲ', 'ɪ', 'ð', 'ɔ', 'ɪ', 'f', 'ɥ', 'i', 'ɪ', 'n', 'h', 'ɪ', 't']",3,SetLightColor,Help me make the light green.,smart-lights-en-far,307.wav
899,"['p', 'a', 'ʁ', 'm', 'i', 'm', 'ɪ', 'ɾ', 'ɔ', 'ɪ', 'ɾ', 'b̞', 'ʁ', 'ɪ']",3,SetLightColor,Help me make the light red,smart-lights-en-far,308.wav
900,"['k', 'a', 'n', 'ɪ', 'f', 'ɹ̩', 'a', 'n', 'uː', 'm', 'a', 'ʃ']",5,SwitchLightOn,Help me put on the lights,smart-lights-en-far,309.wav
901,"['a', 'uə', 'e', 'b̞', 'o', 's', 'uə', 'tɕʰ', 'ɪ', 's', 'ɔ', 'ʁ', 'ɒ', 'ɪ', 'a', 'ɾ', 'uə', 'tʂ', 'ɒ', 'ɳ', 'ʊ', 'n', 'ɡ', 'e', 'ɪ', 'n', 'ɪ']",3,SetLightColor,Are you able to change the lights to turn green?,smart-lights-en-far,31.wav
902,"['ɪ', 'lʲ', 'i', 's', 'ɛ', 'a', 'ʀ', 'ɛ', 'x', 'ə', 'ts', 'uə', 'b̞', 'ɹ̩', 'lː', 'a', 'k']",2,SetLightBrightness,Help me set the brighness to twelve,smart-lights-en-far,310.wav
903,"['a', 'h', 'ə', 'n', 'z', 'a', 's', 'ɪ', 'n', 't͡ʃʲ', 'ɪ', 'n', 'w', 'a', 'ɪ', 'f', 'ɪ', 'n', 'tɕ', 'uː', 'ʊ', 'ŋ', 's']",2,SetLightBrightness,Help me set the entrance light to two,smart-lights-en-far,311.wav
904,"['p', 'a', 'l', 'ə', 'm', 'ɪ', 's', 'ɛ', 'ɪ', 'n', 'm', 'a', 'n', 'tʂ', 'u', 'ts', 'ɪ', 'x', 'm', 'ɪ']",2,SetLightBrightness,Help me set the lights to fifty.,smart-lights-en-far,312.wav
905,"['ɔ', 'ʁ', 'mʲ', 'ɪ', 'ɕ', 'a', 'ð', 'ɔ', 'l̪', 'ɒ', 'lʲ', 'ɪ', 'x', 'tʲ', 'ɪ', 'n', 'f', 'ɔ', 'dʲ', 'ɪ']",2,SetLightBrightness,Help me set the lights to twenty,smart-lights-en-far,313.wav
906,"['a', 'ɪ', 'ɾ', 's', 'n', 'ɪ', 'x', 'ɔ', 'ɾ', 'ɒ', 'n', 't', 'ə', 'l', 'a', 'k', 'm', 'ɪ']",5,SwitchLightOn,Help me turn on the light please,smart-lights-en-far,314.wav
907,"['ʁ', 'e', 'm', 'ɪ', 'tʂ', 'ɔ', 'm', 'ɨ', 'ə', 't', 'a', 'ʁ', 'a']",5,SwitchLightOn,Help me turn the light on,smart-lights-en-far,315.wav
