id,phones,label,intent,text,data-type,file
1197,"['v', 'ɪ', 'ŋ', 'k', 'ɪ', 'ʐ', 'ə', 'm', 'p', 'ɾ', 'ʀ', 'a', 'ɪ', 'ɛ', 'x', 'ə', 'n', 'ts', 'a', 'ʊ', 'n', 't', 'ə', 'l', 'a', 'ɪ', 'tʰ', 't', 'k', 'ʁ', 'ɪ', 'n', 'd', 'ɪ', 'ʂ', 'ə', 'l', 'a', 'ʁ', 't']",1,IncreaseBrightness,Increase the brightness of the lights in the cellar,smart-lights-en-close,580.wav
769,"['d', 'ə', 'ʃ', 'ɹ̩', 'l', 'a', 'ɪ', 'ɛ', 'f', 'ʌ', 'n', 'g', 'ɾ', 'ʀ', 'ɪ', 'ŋ']",3,SetLightColor,Change the lights green,smart-lights-en-close,190.wav
1623,"['p', 'ɾ', 'ʌ', 'e', 'i', 'ʂ', 'ə', 'l̪', 'w', 'a', 'ɪ', 'i', 'ɕ', 'æ', 'n', 'ɳ', 'ɪ', 'l̪', 'a', 'ŋ', 'd͡ʒ', 'ɻ̩']",1,IncreaseBrightness,Raise the lights in the laundry room,smart-lights-en-close,966.wav
401,"['v', 'a', 'ɪ', 'n', 'm', 'uː', 'ə', 'n', 'v', 'ʁ', 'a', 'ɪ', 'ɛ', 'tʰ', 'n', 'ɛ', 's', 't', 'ɹ̩', 't', 'uː', 'p', 'ʁ', 'z']",2,SetLightBrightness,bed room brightness to two please.,smart-lights-en-close,1361.wav
3,"['a', 'm', 'a', 'ɪ', 'k', 't', 'ə', 'ʁ', 'w', 'ʏ', 'sː', 'ə', 'n', 'd', 'a', 'ʃ', 'm', 'ɪ', 'm', 'd͡ʒ', 'ʏ', 'm', 'mʲ', 'ɪ']",6,PlayMusic,I'd like to listen to Slim Jxmmi,smart-speaker-en-close,1183.wav
154,"['t͡ʃʲ', 'y', 'ə', 'ɴ', 'e', 'a', 'n', 'ð', 'ə', 'b̥', 'a', 'ɪ', 'dʲ', 'iː', 'ʂ', 'ə', 'uə', 'a', 'ɪ', 'i', 'w', 'iː', 'b̞', 'ʌ']",0,DecreaseBrightness,Turn down the brightness in the laundry room,smart-lights-en-close,1137.wav
618,"['v', 'ɪ', 's', 't͡ʃʲ', 'a', 'ɪ', 'n', 'ə', 's', 'ɛ', 't͡ʃ', 'v', 'i', 'l', 'a', 'ɪ', 'f', 'ts', 'ɔ', 'ð', 'ə', 'v', 'a', 'f', 't', 'ɾ', 'ɛ', 'lʲ', 'i', 'n', 'a', 'ɪ', 'n']",2,SetLightBrightness,please turn the pantry lights to level thirty nine,smart-lights-en-close,1558.wav
1150,"['a', 'ʐ', 'l', 'a', 'ɪ', 't', 'o', 'lʲ', 'ɛ', 's', 'ɛ̃', 'ɴ', 'd', 'uə', 'lʲ', 'ɪ', 'o', 'ɴ', 'uː', 'b', 'lʲ', 'i', 't͡ʃʲ', 'ɪ', 'z']",6,PlayMusic,I'd like to listen to Leon Bridges,smart-speaker-en-close,568.wav
1090,"['b̥', 'a', 'ɪ', 'ɛ', 'w', 'ɔ', 'n', 'tɕʰ', 'ə', 'm', 'ɛ', 'k', 's', 'ɹ̩', 'm', 'ʏ', 'ɪ', 'n', 'b', 'ɾ', 'a', 'ɪ', 'ɾ', 'ʊ']",1,IncreaseBrightness,I want to make the room brighter. ,smart-lights-en-close,481.wav
295,"['t', 'ɔ', 'n', 'd', 'ə', 'l', 'ɔ', 'ə', 'lʲ', 'i', 'ʐ', 'ʊ', 'n', 'l', 'a', 'ɪ', 't͡ʃʲ', 't', 'uə', 't', 'uə', 'a', 'n', 'd', 'i', 'tʂ', 'u']",2,SetLightBrightness,Turn the laundry room lights to twenty two.,smart-lights-en-close,1264.wav
430,"['t͡ʃʲ', 'e', 'n', 'ɴ', 't͡ʃʲ', 'l', 'a', 'ɪ', 'n', 's', 'a', 'ɡ', 'ə', 'n', 'ts', 'u', 't̪ʰ', 'ɪ', 'ŋ']",3,SetLightColor,change lighting to pink,smart-lights-en-close,1388.wav
279,"['ʊ', 'ɪ', 'p', 'ɾ', 'a', 'ɾ', 'a', 'ʁ', 't', 'ɪ', 'ɾ']",4,SwitchLightOff,Can you turn off the lights,smart-lights-en-close,125.wav
907,"['a', 'ɪ', 'ɾ', 'uə', 'a', 't', 'o', 'ɪ', 'ts', 'ɪ', 'n', 'tʂ', 'ɹ̩', 'ə', 'k', 'a', 'ɪ', 'l', 'ɾ', 'ə']",6,PlayMusic,I'd like to listen to Kygo,smart-speaker-en-close,876.wav
581,"['d', 'ɪ', 'n', 'z', 'l', 'a', 'ɪ', 's', 'n', 'ɪ', 'ə', 'k̟ʲ', 'ə', 't͡ʃʲ', 'ə', 'n', 'k', 'lʲ', 'ɪ', 'ə']",3,SetLightColor,pink lights near kitchen please,smart-lights-en-close,1524.wav
1096,"['t͡ʃʲ', 'ʏ', 'ʋ', 'ʁ', 'i', 'lʲ', 'j', 'a']",6,PlayMusic,I'd like to listen to Bibio,smart-speaker-en-close,422.wav
1213,"['ɒ', 'n', 'd', 'i', 'l', 'a', 'j', 'k', 'tʂ', 'ə', 'ʁ', 'ʏ', 'x', 'ə', 'n', 't', 'ə', 'n', 'b̥', 'o', 'w', 'θ']",6,PlayMusic,I'd like to listen to Both,smart-speaker-en-close,157.wav
1134,"['a', 'l', 'a', 'ɪ', 'x', 's', 'ts', 'ɔ', 'l', 'ɪ', 's', 't', 'd', 'uː', 'n', 'o', 'ʁ', 'ʏ', 'f', 'ɾ', 'ɪ', 'm', 'f', 'ɑ', 'ɾ']",6,PlayMusic,I'd like to listen to Linkin Park,smart-speaker-en-close,1164.wav
699,"['ɒ', 'l', 'a', 'i', 't', 'o', 'lʲ', 'ɪ', 's', 'ɔ', 'ɴ', 'd', 'uə', 'l', 'uə', 'l', 'ɪ', 'p', 'ɔ', 'm', 'n', 'ɪ', 'n', 's̪', 'ɪ', 'n']",6,PlayMusic,I'd like to listen to Louis Tomlinson,smart-speaker-en-close,1016.wav
912,"['a', 'ð', 'uə', 'a', 't', 'uə', 'b̞', 'a', 'ɕ', 'j', 'ɔ', 'ɾ', 'uə', 'n', 'ə', 'k̟ʲ', 'i', 'd͡ʒ', 'a']",6,PlayMusic,I'd like to listen to Nicky Jam,smart-speaker-en-close,873.wav
718,"['d', 'ɔ', 'm', 'ʊ', 'n', 's', 'tʂ', 'u', 'v̞ʲ', 'ɪ', 'o', 'l', 'a', 'ɪ', 'x', 'a']",5,SwitchLightOn,turn studio lights on,smart-lights-en-close,1648.wav
1656,"['t͡ʃ', 'a', 'l', 's', 'ɛ', 'f', 'ʏ', 'r', 'a', 'ɪ', 'ə', 'n', 'ɛ', 's', 'a', 'b̞', 'a', 'ʊ', 'f', 't', 'ɾʲ', 'ɪ', 's', 'a', 'b̞', 'ə', 'n', 'lʲ', 'ɪ', 'ʋ', 'p', 'ɾ', 'ɨ']",2,SetLightBrightness,Set the brightness level to seventy-three,smart-lights-en-close,996.wav
722,"['t', 'ɹ̩', 'œ', 'n', 'ə', 'ɡ', 'a', 'lʲ', 'ə', 'm', 'a', 'ɪ', 's', 't', 'ʏ', 'b', 'ə', 'ɪ', 'ɛ', 'ɪ', 'ə', 'n', 'ɛ', 's', 't͡ʃʲ', 'ɛ', 'l', 's', 'b', 'ɪ', 'z']",2,SetLightBrightness,turn the garden lights to brightness two please,smart-lights-en-close,1651.wav
1200,"['v', 'i', 'd͡ʒ', 'ɪ', 'ə', 'n', 'k', 'a', 'ɾ', 'ɪ']",6,PlayMusic,I'd like to listen to Dj Kevin,smart-speaker-en-close,720.wav
595,"['v', 'i', 'z', 'm', 'e', 't', 'ɛ', 'ɪ', 'ʂ', 'o', 'l', 'a', 'ɪ', 'x', 'b̞', 'ɛ', 'ɪ', 'ɾ', 't']",3,SetLightColor,please make the patio light red,smart-lights-en-close,1537.wav
969,"['ʁ', 'a', 'ɪ', 's', 'd', 'ɪ', 'n', 'ɡ', 'ɑ', 'ʁ', 'z', 'ə', 'b̞', 'a', 'ɪ', 'l', 'ʃ', 'ɪ', 'n', 'b', 'e', 'œ̃', 'n', 's', 'b̞', 'a', 'ɪ', 'f', 'ɪ', 'tɕʰ', 'iː', 'ʁ']",2,SetLightBrightness,I think all the lights should be on twenty two.,smart-lights-en-close,371.wav
1599,"['h', 'a', 'ɔ', 'ə', 'ð', 'ɪ', 'ə', 'k̟ʲ', 'ɪ', 'f', 'ɹ̩', 'ʁ', 'k', 'a', 'l̪', 'l', 'e', 'n', 's', 'ts', 'ɹ̩', 'x', 'æ', 'n']",2,SetLightBrightness,Power the cublicle lamps to ten,smart-lights-en-close,944.wav
698,"['tʂ', 'ɪ', 'e', 'ɴ', 'dʲ', 'ɹ̩', 'ts', 'a', 'ð', 'i', 'tʂ', 'uː', 's', 't', 'ə', 'ɳ', 'p', 'a', 'ɾ', 'ð', 'i', 'l', 'a', 'ɪ', 'n', 'f', 'o', 'ts', 'o']",2,SetLightBrightness,Change the brightness to thirty nine percent,smart-lights-en-close,163.wav
976,"['a', 'w', 'ɪ', 's', 'k̟ʲ', 'ɪ', 'ɕ', 'j', 'i', 'ɴ', 'h', 'ɪ', 'ə']",3,SetLightColor,I want it pink in here ,smart-lights-en-close,378.wav
1103,"['a', 'b', 'ə', 'm', 'a', 'ɪ', 's', 't', 'ɪ', 'ŋ', 'v', 'uə', 'a', 'ɪ', 'ɛ', 's', 'p', 'ɪ', 's']",3,SetLightColor,I would like pink lights please.,smart-lights-en-close,494.wav
1338,"['m', 'ɛ', 'k', 'ɕː', 'uː', 'ə', 'ð', 'ə', 'l', 'a', 'ɪ', 's', 'ʊ', 'n', 'ɾ', 'e', 'ɡ', 'ɛ', 'l', 'f', 'ɔ', 'ə', 'a', 'ɪ', 'ɡ', 'a', 'ɴ', 'tɕʰ', 'i']",1,IncreaseBrightness,Make sure the lights brighter so I can see,smart-lights-en-close,707.wav
950,"['a', 'ɪ', 'ə', 'n', 'e', 'ð', 'ə', 'l', 'a', 'ɪ', 's', 't', 'n', 'ɪ', 'ə', 'ð', 'ə', 't̪', 'a', 'ɪ', 'lʲ', 'ɛ', 't͡ʃʲ', 't', 'ʊ', 'm', 'f', 'i', 'f', 'm', 'ɛ', 'ɪ', 'd', 'ɛ', 's']",1,IncreaseBrightness,I need the lights near the toilets to be brighter,smart-lights-en-close,354.wav
1211,"['e', 'm', 'kʰ', 'ʀ', 'ɹ', 'ɪ', 's', 't', 'a', 'l', 'a', 'ɪ', 'ɛ', 't', 'ə', 'n', 't', 'a', 'n', 'ts', 'ə', 'ɾʲ', 'ɪ', 'ə', 'ɪ', 'n', 'ð', 'ə', 'v', 'ɛ', 's', 't', 'ə', 'm', 'j', 'ɔ', 'ʁ']",1,IncreaseBrightness,Increase the light intensity in the vestibule,smart-lights-en-close,593.wav
1428,"['m', 'e', 'k', 'ə', 'n', 'd', 'ə', 'l', 'a', 'ɪ', 't', 't͡ʃʲ', 't', 'a', 'n', 'a', 'n']",5,SwitchLightOn,Make the lights turn on,smart-lights-en-close,790.wav
9,"['a', 'n', 't̪', 'a', 'j', 't͡ʃʲ', 'ɔ', 'l', 'ɛ', 'j', 'ʂ', 'ə', 'ɛ', 'b̥', 'u', 'b̞', 'ɹ̩']",6,PlayMusic,I'd like to listen to Booba,smart-speaker-en-close,1145.wav
426,"['k̟ʲ', 'ə', 'ɪ', 'n', 'p', 'ɾ', 'e', 't', 'n', 'ɨ', 's', 'a', 'ʐ', 'l', 'a', 'ɪ', 'e', 'tsʰ', 'ɪ', 'ɳ', 'd', 'ə', 't', 'a', 'lʲ', 'e', 'tʲ', 'i', 't', 'uə', 'ɾ', 'g', 'o', 'n', 'dʲ', 'i', 'f', 'a', 's', 'a', 'ɴ', 'tʲ', 'a']",2,SetLightBrightness,change brightness of lights in the toilets to twenty percent,smart-lights-en-close,1384.wav
1188,"['t̪', 'ɾ', 'm', 'a', 'ɪ', 'zʲ', 'e', 'ʁ', 'w', 'ɪ', 'sː', 'ʊ', 'n', 'ts', 'ɹ̩', 'b̞', 'ɾ', 'ɒ', 'm', 'a', 'ɪ']",6,PlayMusic,I'd like to listen to Rombai,smart-speaker-en-close,1184.wav
175,"['t', 'œ', 'n', 'ə', 'n', 'ʁ', 'a', 'ɪ', 't', 'zʲ', 'ə', 'n', 'ð', 'ʁ', 'ʏ', 'ɾʲ', 'ɪ', 'm', 'a', 'm']",0,DecreaseBrightness,Turn down the lights in the waiting room,smart-lights-en-close,1156.wav
79,"['k', 'n', 'i', 'ʂ', 'ɛ', 'l', 'ɛ', 's', 'ɪ', 'ɴ', 'g', 'ʁ', 'a', 'ɪ', 'i', 'z', 'ə', 'n', 'ə', 'v', 'a', 'ɪ', 's', 'ɹ', 'œ', 'n', 't͡ʃ']",3,SetLightColor,Can you set a pink light in the basement?,smart-lights-en-close,107.wav
593,"['l', 'lʲ', 'j', 'ə', 's', 'ə', 'l', 'o', 'b̞', 'o', 'ɾ', 'l', 'e', 'z', 'ɛ', 'm', 'ɛ', 'l', 'a', 'ɪ', 's']",0,DecreaseBrightness,please lower basement lights,smart-lights-en-close,1535.wav
1347,"['m', 'ɪ', 'ɛ', 'k', 'x', 't', 'ɹ̩', 's', 'ɛ', 'l', 'd͡ʒ', 'ʏ', 'ə', 'm', 'a', 'ɪ', 'f', 't', 'e', 'n', 'a', 'n']",5,SwitchLightOn,Make the bed room lights turn on,smart-lights-en-close,715.wav
1514,"['p', 'ʁ', 'i', 'z', 'm', 'e', 'f', 'ə', 'l̪', 'ɒ', 'j', 's', 't', 'ɹ', 'i', 'n', 'æ', 'n', 'ð', 'ə', 'l', 'a', 'j', 'n', 'ɪ', 'ŋ', 'ɹ', 'u', 'm']",3,SetLightColor,Please make the lights green in the dining room ,smart-lights-en-close,868.wav
1545,"['p', 'ʁ', 'uə', 'ʏ', 'ʝ', 'tɕʰ', 'ɒ', 'ɴ', 'd', 'ə', 'a', 'm', 'a', 'ʁ', 'b̞', 'a', 'ɪ', 'i', 'ә', 'ɴ', 'tʂʰ', 'a', 'ɴ', 'tʂ', 'ɹ̩', 'ɾ', 'i']",0,DecreaseBrightness,Please turn down the light intensity,smart-lights-en-close,896.wav
1127,"['a', 'd', 'uə', 'a', 'j', 'k', 't͡ʃʲ', 'ə', 'l', 'ʀ', 'ɪ', 'ʃ', 'ə', 'n', 'ə', 'f', 'o', 'w', 'tʃ', 't', 'm', 'ə', 'l', 'a', 'w', 'n']",6,PlayMusic,I'd like to listen to Post Malone,smart-speaker-en-close,853.wav
314,"['v', 'a', 'ɪ', 'ɾ', 'l̪', 'a', 'ɪ', 'ts', 'ɹ̩', 'lː', 'ə', 'ɕ', 'ɪ', 'n', 'tʂ', 'o', 'lʲ', 'n', 'e', 'ə', 'a', 'ʊ', 'z', 'v', 'ɛ', 'ɾ', 'tʰ']",6,PlayMusic,I'd like to listen to Nils Bech,smart-speaker-en-close,683.wav
491,"['ɒ', 'l̪', 'ə', 'ɾ', 'e', 'm', 'ɪ', 'ɾ', 'ɪ', 't', 'ɪ', 'n', 'k', 'lʲ', 'ɛ', 'ɳ', 'n', 'tʂ', 'ɻ̩', 'a', 'ə', 'm']",5,SwitchLightOn,illuminate the kids room,smart-lights-en-close,1442.wav
988,"['b', 'a', 'ɪ', 'l', 'w', 'o', 'ɴ', 'tʰ', 'lʲ', 'e', 'v', 'ɪ', 'ŋ', 'g', 'ɾ', 'u', 'ʊ', 'm', 'l', 'a', 'ɪ', 's', 'ð', 'ə', 'v̞ʲ', 'i', 't͡ʃʲ', 'ə', 'ɪ', 'n', 's', 't', 'ɹ̩', 'l', 'ɪ', 'ŋ', 'ʃ']",3,SetLightColor,I want living room lights to be changed to pink,smart-lights-en-close,389.wav
1446,"['m', 'ɔ', 'ɾ', 'l̪', 'a', 'ɪ', 's', 'p', 'ʁ', 'e', 'z']",1,IncreaseBrightness,More lights please,smart-lights-en-close,806.wav
240,"['ɛ', 'l', 'a', 'i', 'l', 't', 'uə', 'lʲ', 'ə', 'ts', 'ɔ', 'n', 'tʲ', 'ɪ', 'ɡ', 'uə', 'a', 'ɪ', 's̪']",6,PlayMusic,I'd like to listen to Koys,smart-speaker-en-close,239.wav
754,"['k', 'l', 'a', 'ɪ', 'n', 's̪', 'ɛ', 'ə', 'k', 'ɛ', 'l', 'x', 'ə', 'n', 'a', 'ɪ', 'n', 's', 't', 'ɹ̩', 'g', 'ʀ', 'e', 'ə', 'n']",3,SetLightColor,Change the kitchen lights to green.,smart-lights-en-close,177.wav
824,"['ɪ', 'n', 't', 'p', 'ʁ', 'ɨ', 'z', 'ɪ', 'd', 'ɛ', 'p', 'ɾ', 'a', 'ɪ', 'ɛ', 'x', 'ə', 'n', 'ə', 's', 't', 'e']",0,DecreaseBrightness,Decrease the brightness please.,smart-lights-en-close,240.wav
494,"['ɪ', 'n', 'ð', 'ə', 'v', 'a', 'ɪ', 'k̟ʲ', 'ɑ', 'ð', 'ə', 'l', 'a', 'ɪ', 'z', 'n', 'i', 'v', 't', 'ə', 'lʲ', 'u', 'ɡ', 'ɪ', 'ŋ', 'k']",3,SetLightColor,in the backyard the lights need to be pink,smart-lights-en-close,1445.wav
799,"['k', 'ʌ', 'ʐ', 'y', 'tɕʰ', 'e', 'm', 'iː', 'ð', 'ə', 'l̪', 'a', 'ɪ', 'i', 'tʂ', 'ɹ̩', 'ɻ', 'æ', 'ɾ']",3,SetLightColor,Could you change the light to red,smart-lights-en-close,217.wav
1001,"['v', 'uə', 'ʐ', 'ɛ', 't', 'ɛ', 'p', 'ɾ', 'i', 'k', 'n', 'ɪ', 's', 'a', 'ʊ', 'f', 'd', 'ə', 'l', 'a', 'ɪ', 'tʲ']",1,IncreaseBrightness,Boost the brightness of the lights.,smart-lights-en-close,40.wav
1625,"['d', 'u', 'x', 'm', 'ɹ', 'a', 'ɪ', 'n', 'ɪ', 's']",0,DecreaseBrightness,Reduce brightness,smart-lights-en-close,968.wav
847,"['pʲ', 'ə', 'n', 'o', 'ɛ', 'ɪ', 'ɾ', 'f', 'w', 'ɔ', 'ə', 'm', 'e']",0,DecreaseBrightness,Dim the lights for me,smart-lights-en-close,261.wav
332,"['ɒ', 'ɪ', 'w', 'a', 'i', 'tʂʰ', 'ʌ', 'b̞', 'ɨ', 's', 'iː', 'n', 'tʂ', 'ɹ̩', 'tʂʰ', 'a', 'n', 'tʂ', 'ɒ', 'ŋ', 'ɻ', 'uə', 'i']",6,PlayMusic,I'd like to listen to Hodari,smart-speaker-en-close,495.wav
365,"['a', 'v', 'a', 'ɪ', 'tʂʰ', 'ʊ', 'm', 'a', 'ɕ', 'ә', 'm', 'ɪ', 'x', 's', 'tʲ', 'iː', 'v', 'ɪ', 'ɴ', 'ʁ', 'ʊ', 'f', 'ɛ', 'ʃ']",6,PlayMusic,I'd like to listen to Stupid Goldfish,smart-speaker-en-close,409.wav
1467,"['k', 'ɾ', 'ʏ', 'ɪ', 'ʂ', 'e', 'n', 'ʂ', 'ə', 'ɾ', 'a', 'e', 'ɳ', 'ɨ', 's', 'l̪', 'ɒ', 'v', 'uə', 'ɛ', 'm', 'p', 'a', 'ɾ', 't', 'ɪ', 'ɴ', 'e', 'v̞ʲ', 'i', 'ə', 'ɾ', 'pʲ', 'iː', 's', 'w', 'uə', 'a', 'n', 'ɕ', 'i']",2,SetLightBrightness,Please change the brightness level in parking area to twenty.,smart-lights-en-close,825.wav
497,"['a', 'l', 'a', 'ɪ', 'tʲ', 'u', 's', 'ə', 'n', 'ɛ', 'ts', 'a', 'ɪ', 'ɡ', 'ə']",6,PlayMusic,I'd like to listen to Tyga,smart-speaker-en-close,979.wav
887,"['a', 'l̪', 's', 'n', 'ɪ', 'tɕ', 'ɪ', 'n', 's', 'ʌ', 'lʲ', 'e', 'b', 'lʲ', 'u']",3,SetLightColor,Help me change the color blue,smart-lights-en-close,298.wav
1109,"['a', 'ɪ', 'l', 'a', 'ɪ', 't', 'o', 'lʲ', 'ɪ', 'x', 'ə', 'n', 't', 'uə', 'l', 'ɔ', 's', 'u', 't', 'ɹ̩', 'lʲ', 'a', 'm', 'e', 'r', 'ɔ', 'zʲ']",6,PlayMusic,I'd like to listen to Los Rumberos,smart-speaker-en-close,305.wav
51,"['a', 'v', 'a', 'ɪ', 's', 'sː', 'd', 'u', 'l', 'ɛ', 's', 'lʲ', 'ɛ', 'm', 'ɪ', 's', 't', 'ɹ̩', 'f', 'ɾ', 'ʀ', 'ɑ', 's', 't']",6,PlayMusic,I'd like to listen to Mr. Probz,smart-speaker-en-close,1063.wav
822,"['ə', 'l', 'ɛ', 'k', 'tʂ', 'ə', 'l', 'ʌ', 's', 'ə', 'n', 't', 'ə', 'ɕ', 'ɪ', 'ɹ']",6,PlayMusic,I'd like to listen to HuyR,smart-speaker-en-close,254.wav
128,"['ɒ', 'j', 'l', 'a', 'j', 'k', 't', 'ə', 'l', 'ʌ', 's', 'æ', 'n', 'ə', 'k', 'ɪ', 'd']",6,PlayMusic,I'd like to listen to Kid,smart-speaker-en-close,108.wav
678,"['t̪', 'a', 'ɪ', 'ts', 'a', 'ɪ', 'tʲ', 'u', 'l', 'ɛ', 's', 'ə', 'n', 'd', 'a', 'f', 'ɪ', 'l', 's', 'a', 'ɾʲ', 'i', 't͡ʃʲ', 'e']",6,PlayMusic,I'd like to listen to Fuse ODG,smart-speaker-en-close,995.wav
1078,"['ɒ', 'i', 'b̞', 'w', 'o', 'a', 'ɳ', 'd', 'o', 'b̞', 'ə', 'ɴ', 's', 'ɕ', 'i', 'b̞', 'ɨ', 'l', 'ɴ', 'a', 'i', 's', 'k͡p̚', 'a', 's', 'ə', 'ɴ', 's', 'a', 'ɪ', 'mʲ', 'ə', 'ɴ', 'tʲ', 'iː', 'tʂ', 'ɾ', 'i', 'p', 'a', 'tʂ', 'ʏ']",2,SetLightBrightness,I want the vestibule brightness at seventy-three percent,smart-lights-en-close,470.wav
1205,"['a', 'ɪ', 'n', 'w', 'a', 'ɪ', 'tʂ', 'u', 'm', 'i', 's', 'ə', 'n', 'tʂ', 'u', 'w', 'ɔ', 'n', 'ɛ', 'ə', 'f', 'ə', 'n', 'uː', 'm', 'ɛ', 'ə', 'n']",6,PlayMusic,I'd like to listen to One Avenue Band,smart-speaker-en-close,728.wav
154,"['æ', 'tʰ', 'a', 'j', 'k', 'tʂ', 'ə', 'l', 'w', 'ɪ', 'zʲ', 'n', 'ə', 'n', 'tɕ', 'iː', 'd', 'f', 'uə', 'l', 'lʲ', 'u', 's', 'ʌ', 'm', 'tʂ', 'ɹ', 'ɪ', 'j', 'ɲ']",6,PlayMusic,I'd like to listen to Deep Blue Something,smart-speaker-en-close,34.wav
1370,"['m', 'ɛ', 'x', 't', 'ɪ', 'x', 'ə', 'n', 's', 'p', 'ɛ', 'ʐ', 'ʏ', 'm', 'a', 'ɪ', 'l', 's', 't', 'ʀ', 'i', 's', 'b', 'a', 'ʊ', 'f']",2,SetLightBrightness,Make the kids bedroom lights a twelve.,smart-lights-en-close,737.wav
139,"['ɪ', 'l̪', 'ʌ', 'x', 'ə', 'ʂ', 'æ', 'u', 's', 'k̟ʲ', 'i', 'n', 'e', 'p', 'ɾ', 'o', 'l̪', 'a', 'ɪ', 'i', 'x', 'a', 'b̞', 'o']",1,IncreaseBrightness,Throughout the house turn up the light power,smart-lights-en-close,1123.wav
455,"['a', 'ɪ', 'l', 'a', 'ɪ', 'ŋ', 't', 'u', 'lʲ', 'ɪ', 'ʃ', 'ə', 'n', 't', 'ə', 'ts', 'e', 'a', 'm', 'a', 'z', 'e', 'n']",6,PlayMusic,I'd like to listen to Ziana Zain,smart-speaker-en-close,241.wav
578,"['ɛ', 'n', 'd', 'a', 'ɒ', 'k', 'tʂ', 'ə', 'uə', 'l', 'ɪ', 'ʂ', 'ɻ̩', 'm', 'ɛ', 'ɹ', 'i', 'ɑ', 'n', 'o', 'ə', 'l', 'æ', 'ʃ', 't', 'ə']",6,PlayMusic,I'd like to listen to Mariana Nolasco,smart-speaker-en-close,62.wav
4,"['a', 'b̞', 'a', 'ɪ', 'tʲ', 'u', 'm', 'ʏ', 's̪', 'uː', 'ð', 'ɪ', 'x', 'tʲ', 'ɪ', 's̪', 'ɪ', 'n', 'k', 'i', 'ɾ', 'o']",6,PlayMusic,I'd like to listen to Gue Pequeno,smart-speaker-en-close,1268.wav
409,"['k', 'æ', 'ɴ', 'n', 'iː', 'tɕ', 'ɛ', 'v', 'uə', 'ɨ', 'ɪ', 'f', 'ɔ', 'm', 'a', 'ɪ', 'ә']",5,SwitchLightOn,can you give me some lights,smart-lights-en-close,1369.wav
12,"['ʂ', 'ɛ', 'tʲ', 'j', 'ə', 'ɪ', 'n', 'f', 'ɹ̩', 'l', 'ts', 'ʊ', 'a', 'ɪ', 'ɛ', 'ɾʲ', 'i', 'ŋ', 'ə', 'n', 'd', 'ə', 'm', 't͡ʃ', 'a', 'ɾ', 'tʲ', 'u', 'lʲ', 'ɛ', 'x', 'ts', 'uː', 't', 'ʊ', 'ə', 'a', 'ʊ', 'f']",2,SetLightBrightness,Set the entrance lighting intensity to twelve,smart-lights-en-close,1008.wav
494,"['ɒ', 'l', 'a', 'j', 'k', 'tʂ', 'ə', 'ʁ', 'ɪ', 's̪', 'ə', 'n', 'd', 'ɹ̩', 'j', 'uə', 'æ', 'l̪', 'ɤ', 'ð', 'e', 'œ̃', 'ɴ', 'ə', 'ʂ', 'e', 's']",6,PlayMusic,I'd like to listen to Alabama Shakes,smart-speaker-en-close,456.wav
404,"['b̞', 'a', 'ɾ', 'i', 'm', 'a', 'ɪ', 'ts', 'ə', 'n', 'tɕʰ', 'ɪ', 't͡ʃ', 'ə', 'l', 'n']",1,IncreaseBrightness,brighten lights in kitchen,smart-lights-en-close,1364.wav
525,"['ɒ', 'n', 'd', 'l', 'a', 'j', 'k', 't', 'ə', 'l', 'ɪ', 's', 'ə', 'n', 't', 'ə', 'ð', 'ə', 'n', 'ɛ', 'ʂ', 'ə', 'w', 'ɪ', 'l', 'j', 'ʌ', 'm', 'ә', 'n', 'z']",6,PlayMusic,I'd like to listen to Vanessa Williams,smart-speaker-en-close,186.wav
1097,"['b', 'a', 'ɪ', 'ɛ', 'b̞', 'o', 'n', 'k̟ʲ', 'i', 'u', 'd', 'u', 't', 'ə', 'ð', 'ʊ', 'n', 'd', 'ə', 'l', 'a', 'ɪ', 'ʂ', 'a', 'ʊ', 'x', 'ɪ', 'm', 'a', 'ɪ', 'ɾ', 'ʊ', 'n', 'lʲ', 'i']",4,SwitchLightOff,I want you to turn the lights off in my room please,smart-lights-en-close,489.wav
1219,"['k', 'a', 'ɪ', 'n', 'ə', 'lʲ', 'ɪ', 'x', 'a', 'n', 'ʐ', 'lʲ', 'ə', 'l', 'a', 's', 'ə', 'n', 'ʊ', 'm', 'l', 'a', 'ɪ', 'ɡ', 'ə', 'n', 't', 'l', 'uː']",3,SetLightColor,Can you change the bathroom light blue,smart-lights-en-close,60.wav
850,"['æ', 'n', 'd', 'b̥', 'a', 'j', 'ts', 'ə', 'l', 'ə', 's', 'ə', 'n', 't', 'u', 'n', 'ɛ', 'b̥', 'i', 'æ', 'f']",6,PlayMusic,I'd like to listen to Nabiha,smart-speaker-en-close,468.wav
792,"['t', 'uə', 'ɪ', 'k', 'a', 'ɴ', 'd', 'ɔ', 'ɒ', 'ɪ', 'x']",5,SwitchLightOn,Click on the lights,smart-lights-en-close,210.wav
728,"['ɛ', 'l', 'b', 'uə', 'a', 'i', 'tɕʰ', 'ʊ', 'ɡ', 'ə', 'ɕ', 'i', 'ɴ', 'tʰ', 'e', 'ɡ', 'w', 'a', 'o', 'w', 'ɪ', 'ʂ', 'a', 'm']",6,PlayMusic,I'd like to listen to Wow Liksom,smart-speaker-en-close,317.wav
